date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:32	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202024%2012:22:30%20GMT	https://piwcdc.org/assets/css/style.css	C:/My%20Web%20Sites/tech/piwcdc.org/assets/css/style.css	(from https://piwcdc.org/)
12:22:32	51774/51774	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f7-ca3e%22	https://piwcdc.org/font/demo-files/demo.css	C:/My%20Web%20Sites/tech/piwcdc.org/font/demo-files/demo.css	(from https://piwcdc.org/)
12:22:32	13413/13413	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f8-3465%22	https://piwcdc.org/plugins/fancybox/jquery.fancybox.css	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/fancybox/jquery.fancybox.css	(from https://piwcdc.org/)
12:22:33	35270/35270	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f8-89c6%22	https://piwcdc.org/plugins/revolution/css/settings.css	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/css/settings.css	(from https://piwcdc.org/)
12:22:33	140799/140799	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f8-225ff%22	https://piwcdc.org/plugins/revolution/css/layers.css	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/css/layers.css	(from https://piwcdc.org/)
12:22:33	59576/59576	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f8-e8b8%22	https://piwcdc.org/plugins/revolution/css/navigation.css	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/css/navigation.css	(from https://piwcdc.org/)
12:22:33	24186/24186	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f7-5e7a%22	https://piwcdc.org/css/bootstrap-grid.min.css	C:/My%20Web%20Sites/tech/piwcdc.org/css/bootstrap-grid.min.css	(from https://piwcdc.org/)
12:22:34	136530/136530	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f7-21552%22	https://piwcdc.org/css/fontello.css	C:/My%20Web%20Sites/tech/piwcdc.org/css/fontello.css	(from https://piwcdc.org/)
12:22:34	4615/4615	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f7-1207%22	https://piwcdc.org/css/owl.carousel.css	C:/My%20Web%20Sites/tech/piwcdc.org/css/owl.carousel.css	(from https://piwcdc.org/)
12:22:34	149702/149702	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f7-248c6%22	https://piwcdc.org/css/style.css	C:/My%20Web%20Sites/tech/piwcdc.org/css/style.css	(from https://piwcdc.org/)
12:22:34	21206/21206	---MCZ	200	added ('OK')	text/css	etag:W/%2266ae66f7-52d6%22	https://piwcdc.org/css/responsive.css	C:/My%20Web%20Sites/tech/piwcdc.org/css/responsive.css	(from https://piwcdc.org/)
12:22:34	13374/13374	---MCZ	200	added ('OK')	text/css	etag:W/%2266f843e8-343e%22	https://piwcdc.org/general_style.css	C:/My%20Web%20Sites/tech/piwcdc.org/general_style.css	(from https://piwcdc.org/)
12:22:35	42251/42251	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:54:19%20GMT	https://piwcdc.org/index.html	C:/My%20Web%20Sites/tech/piwcdc.org/index-2.html	(from https://piwcdc.org/)
12:22:35	1078426/1078426	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-10749a%22	https://piwcdc.org/images/gbgbg.jpeg	C:/My%20Web%20Sites/tech/piwcdc.org/images/gbgbg.jpg	(from https://piwcdc.org/)
12:22:36	10046/10046	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-273e%22	https://piwcdc.org/images/logo.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/logo.jpg	(from https://piwcdc.org/)
12:22:36	21068/21068	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2005:57:28%20GMT	https://piwcdc.org/about.html	C:/My%20Web%20Sites/tech/piwcdc.org/about.html	(from https://piwcdc.org/)
12:22:36	20332/20332	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2005:59:06%20GMT	https://piwcdc.org/Men's%20Ministry.html	C:/My%20Web%20Sites/tech/piwcdc.org/Men's%20Ministry.html	(from https://piwcdc.org/)
12:22:37	19926/19926	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:02:31%20GMT	https://piwcdc.org/Women's%20Ministry.html	C:/My%20Web%20Sites/tech/piwcdc.org/Women's%20Ministry.html	(from https://piwcdc.org/)
12:22:37	20549/20549	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:05:30%20GMT	https://piwcdc.org/Evangelism%20Ministry.html	C:/My%20Web%20Sites/tech/piwcdc.org/Evangelism%20Ministry.html	(from https://piwcdc.org/)
12:22:37	20145/20145	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:06:47%20GMT	https://piwcdc.org/Youth%20Ministry.html	C:/My%20Web%20Sites/tech/piwcdc.org/Youth%20Ministry.html	(from https://piwcdc.org/)
12:22:37	19764/19764	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:08:27%20GMT	https://piwcdc.org/teens%20ministry.html	C:/My%20Web%20Sites/tech/piwcdc.org/teens%20ministry.html	(from https://piwcdc.org/)
12:22:37	18671/18671	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:09:48%20GMT	https://piwcdc.org/Children's%20Ministry.html	C:/My%20Web%20Sites/tech/piwcdc.org/Children's%20Ministry.html	(from https://piwcdc.org/)
12:22:38	27063/27063	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:11:14%20GMT	https://piwcdc.org/Events.html	C:/My%20Web%20Sites/tech/piwcdc.org/Events.html	(from https://piwcdc.org/)
12:22:38	13928/13928	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:28:44%20GMT	https://piwcdc.org/Contact%20Us.html	C:/My%20Web%20Sites/tech/piwcdc.org/Contact%20Us.html	(from https://piwcdc.org/)
12:22:38	137392/137392	---M--	200	added ('OK')	image/jpeg	etag:%2266f84b36-218b0%22	https://piwcdc.org/images/slide%201/church%201.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%201/church%201.jpg	(from https://piwcdc.org/)
12:22:38	124569/124569	---M--	200	added ('OK')	image/jpeg	etag:%2266f67fef-1e699%22	https://piwcdc.org/images/slide%201/church.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%201/church.jpg	(from https://piwcdc.org/)
12:22:39	136449/136449	---M--	200	added ('OK')	image/jpeg	etag:%2266f81945-21501%22	https://piwcdc.org/images/slide%201/church%202.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%201/church%202.jpg	(from https://piwcdc.org/)
12:22:39	147701/147701	---M--	200	added ('OK')	image/jpeg	etag:%2266e05b28-240f5%22	https://piwcdc.org/images/mv.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/mv.jpg	(from https://piwcdc.org/)
12:22:39	264023/264023	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-40757%22	https://piwcdc.org/images/new.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/new.jpg	(from https://piwcdc.org/)
12:22:39	16062/16062	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:45:53%20GMT	https://piwcdc.org/new.html	C:/My%20Web%20Sites/tech/piwcdc.org/new.html	(from https://piwcdc.org/)
12:22:40	138988/138988	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-21eec%22	https://piwcdc.org/images/daily%20devotion.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/daily%20devotion.jpg	(from https://piwcdc.org/)
12:22:40	15320/15320	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:40:33%20GMT	https://piwcdc.org/event%201.html	C:/My%20Web%20Sites/tech/piwcdc.org/event%201.html	(from https://piwcdc.org/)
12:22:40	85577/85577	---M--	200	added ('OK')	image/jpeg	etag:%2266f6851a-14e49%22	https://piwcdc.org/images/events/2.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/events/2.jpg	(from https://piwcdc.org/)
12:22:40	13447/13447	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:42:02%20GMT	https://piwcdc.org/event%202.html	C:/My%20Web%20Sites/tech/piwcdc.org/event%202.html	(from https://piwcdc.org/)
12:22:41	126482/126482	---M--	200	added ('OK')	image/jpeg	etag:%2266f81973-1ee12%22	https://piwcdc.org/images/events/1.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/events/1.jpg	(from https://piwcdc.org/)
12:22:41	13589/13589	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:44:49%20GMT	https://piwcdc.org/event%203.html	C:/My%20Web%20Sites/tech/piwcdc.org/event%203.html	(from https://piwcdc.org/)
12:22:41	535366/535366	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-82b46%22	https://piwcdc.org/images/events/3.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/events/3.jpg	(from https://piwcdc.org/)
12:22:41	328883/328883	---M--	200	added ('OK')	image/png	etag:%2266f85a2c-504b3%22	https://piwcdc.org/images/Leaders/pastor.png	C:/My%20Web%20Sites/tech/piwcdc.org/images/Leaders/pastor.png	(from https://piwcdc.org/)
12:22:42	183500/183500	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f7-2cccc%22	https://piwcdc.org/images/Leaders/eld%20mayeden.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/Leaders/eld%20mayeden.jpg	(from https://piwcdc.org/)
12:22:42	61232/61232	---M--	200	added ('OK')	image/jpeg	etag:%2266f68b78-ef30%22	https://piwcdc.org/images/Leaders/eld%20nsia.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/Leaders/eld%20nsia.jpg	(from https://piwcdc.org/)
12:22:42	99225/99225	---M--	200	added ('OK')	image/jpeg	etag:%2266f85507-18399%22	https://piwcdc.org/images/Leaders/kwesi.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/Leaders/kwesi.jpg	(from https://piwcdc.org/)
12:22:42	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202024%2012:22:40%20GMT	https://piwcdc.org/caci-kg%20bs%20forum.html	C:/My%20Web%20Sites/tech/piwcdc.org/caci-kg%20bs%20forum.html	(from https://piwcdc.org/)
12:22:43	12448/12448	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2006:38:27%20GMT	https://piwcdc.org/piwc%20dc%20bs%20forum.html	C:/My%20Web%20Sites/tech/piwcdc.org/piwc%20dc%20bs%20forum.html	(from https://piwcdc.org/)
12:22:43	71406/71406	---M--	200	added ('OK')	image/jpeg	etag:%2266f854ce-116ee%22	https://piwcdc.org/images/slide%202/1.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%202/1.jpg	(from https://piwcdc.org/)
12:22:43	75802/75802	---M--	200	added ('OK')	image/jpeg	etag:%2266f854ce-1281a%22	https://piwcdc.org/images/slide%202/2.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%202/2.jpg	(from https://piwcdc.org/)
12:22:44	92772/92772	---M--	200	added ('OK')	image/jpeg	etag:%2266f854ce-16a64%22	https://piwcdc.org/images/slide%202/3.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%202/3.jpg	(from https://piwcdc.org/)
12:22:44	4631747/4631747	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-46acc3%22	https://piwcdc.org/images/business.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/business.jpg	(from https://piwcdc.org/)
12:22:44	757371/757371	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-b8e7b%22	https://piwcdc.org/images/slide%202/okiseku.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%202/okiseku.jpg	(from https://piwcdc.org/)
12:22:45	699643/699643	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-aacfb%22	https://piwcdc.org/images/slide%202/praise%202.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%202/praise%202.jpg	(from https://piwcdc.org/)
12:22:45	183274/183274	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-2cbea%22	https://piwcdc.org/images/slide%202/youth%201.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%202/youth%201.jpg	(from https://piwcdc.org/)
12:22:45	865423/865423	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-d348f%22	https://piwcdc.org/images/slide%202/praise%201.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/slide%202/praise%201.jpg	(from https://piwcdc.org/)
12:22:45	163603/163603	---M--	200	added ('OK')	image/jpeg	etag:%2266f77468-27f13%22	https://piwcdc.org/images/Marraige%20school.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/Marraige%20school.jpg	(from https://piwcdc.org/)
12:22:46	95392/95392	---M--	200	added ('OK')	image/jpeg	etag:%2266f773ed-174a0%22	https://piwcdc.org/images/vic.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/vic.jpg	(from https://piwcdc.org/)
12:22:46	192080/192080	---M--	200	added ('OK')	image/jpeg	etag:%2266f85b4d-2ee50%22	https://piwcdc.org/images/acc.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/acc.jpg	(from https://piwcdc.org/)
12:22:46	4687/4687	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2012:22:44%20GMT	https://piwcdc.org/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/tech/piwcdc.org/cdn-cgi/l/email-protection.html	(from https://piwcdc.org/)
12:22:46	3678/3678	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-e5e%22	https://piwcdc.org/images/social%20media/facebook.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/social%20media/facebook.jpg	(from https://piwcdc.org/)
12:22:47	1441/1441	---M--	200	added ('OK')	image/png	etag:%2266ae66f8-5a1%22	https://piwcdc.org/images/social%20media/download.png	C:/My%20Web%20Sites/tech/piwcdc.org/images/social%20media/download.png	(from https://piwcdc.org/)
12:22:47	6661/6661	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-1a05%22	https://piwcdc.org/images/social%20media/images%20(1).jpeg	C:/My%20Web%20Sites/tech/piwcdc.org/images/social%20media/images%20(1).jpg	(from https://piwcdc.org/)
12:22:48	2946/2946	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-b82%22	https://piwcdc.org/images/social%20media/images.jpeg	C:/My%20Web%20Sites/tech/piwcdc.org/images/social%20media/images.jpg	(from https://piwcdc.org/)
12:22:48	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202024%2012:22:46%20GMT	https://piwcdc.org/review.html	C:/My%20Web%20Sites/tech/piwcdc.org/review.html	(from https://piwcdc.org/)
12:22:48	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202024%2012:22:46%20GMT	https://piwcdc.org/Tenents%20of%20COP.html	C:/My%20Web%20Sites/tech/piwcdc.org/Tenents%20of%20COP.html	(from https://piwcdc.org/)
12:22:49	16456/16456	---M--	200	added ('OK')	image/jpeg	etag:%2266ae66f8-4048%22	https://piwcdc.org/images/location.jpg	C:/My%20Web%20Sites/tech/piwcdc.org/images/location.jpg	(from https://piwcdc.org/)
12:22:49	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22672e2372-4d7%22	https://piwcdc.org/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://piwcdc.org/)
12:22:49	10385/10385	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-2891%22	https://piwcdc.org/js/libs/jquery.modernizr.js	C:/My%20Web%20Sites/tech/piwcdc.org/js/libs/jquery.modernizr.js	(from https://piwcdc.org/)
12:22:49	85577/85577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-14e49%22	https://piwcdc.org/js/libs/jquery-2.2.4.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/js/libs/jquery-2.2.4.min.js	(from https://piwcdc.org/)
12:22:50	228543/228543	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-37cbf%22	https://piwcdc.org/js/libs/jquery-ui.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/js/libs/jquery-ui.min.js	(from https://piwcdc.org/)
12:22:50	2575/2575	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-a0f%22	https://piwcdc.org/js/libs/retina.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/js/libs/retina.min.js	(from https://piwcdc.org/)
12:22:50	1475/1475	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-5c3%22	https://piwcdc.org/plugins/jquery.localScroll.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/jquery.localScroll.min.js	(from https://piwcdc.org/)
12:22:50	2445/2445	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-98d%22	https://piwcdc.org/plugins/jquery.scrollTo.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/jquery.scrollTo.min.js	(from https://piwcdc.org/)
12:22:51	14330/14330	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-37fa%22	https://piwcdc.org/plugins/jquery.countdown.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/jquery.countdown.min.js	(from https://piwcdc.org/)
12:22:51	117638/117638	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-1cb86%22	https://piwcdc.org/plugins/fancybox/jquery.fancybox.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/fancybox/jquery.fancybox.js	(from https://piwcdc.org/)
12:22:51	4398/4398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-112e%22	https://piwcdc.org/plugins/mad.customselect.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/mad.customselect.js	(from https://piwcdc.org/)
12:22:51	6210/6210	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-1842%22	https://piwcdc.org/plugins/instafeed.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/instafeed.min.js	(from https://piwcdc.org/)
12:22:52	107382/107382	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-1a376%22	https://piwcdc.org/plugins/revolution/js/jquery.themepunch.tools.min5597.js?ver=5.0	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/js/jquery.themepunch.tools.min55975597.js	(from https://piwcdc.org/)
12:22:52	59876/59876	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-e9e4%22	https://piwcdc.org/plugins/revolution/js/jquery.themepunch.revolution.min5597.js?ver=5.0	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/js/jquery.themepunch.revolution.min55975597.js	(from https://piwcdc.org/)
12:22:52	11647/11647	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-2d7f%22	https://piwcdc.org/plugins/jquery.queryloader2.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/jquery.queryloader2.min.js	(from https://piwcdc.org/)
12:22:52	40394/40394	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-9dca%22	https://piwcdc.org/plugins/owl.carousel.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/owl.carousel.min.js	(from https://piwcdc.org/)
12:22:52	22344/22344	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-5748%22	https://piwcdc.org/js/plugins.js	C:/My%20Web%20Sites/tech/piwcdc.org/js/plugins.js	(from https://piwcdc.org/)
12:22:53	21739/21739	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-54eb%22	https://piwcdc.org/js/script.js	C:/My%20Web%20Sites/tech/piwcdc.org/js/script.js	(from https://piwcdc.org/)
12:22:53	28372/28372	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-6ed4%22	https://piwcdc.org/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://piwcdc.org/)
12:22:53	45397/45397	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-b155%22	https://piwcdc.org/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://piwcdc.org/)
12:22:53	25915/25915	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ae66f8-653b%22	https://piwcdc.org/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://piwcdc.org/)
12:22:54	498156/498156	---M--	200	added ('OK')	application/octet-stream	etag:%2266ae66f7-799ec%22	https://piwcdc.org/font/Linearicons.ttf	C:/My%20Web%20Sites/tech/piwcdc.org/font/Linearicons.ttf	(from https://piwcdc.org/font/demo-files/demo.css)
12:22:54	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2266ae66f8-2f68%22	https://piwcdc.org/plugins/revolution/fonts/revicons/revicons90c6.eot?5510888	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/fonts/revicons/revicons90c690c6.eot	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:54	7536/7536	---M--	200	added ('OK')	font/woff	etag:%2266ae66f8-1d70%22	https://piwcdc.org/plugins/revolution/fonts/revicons/revicons90c6.woff?5510888	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/fonts/revicons/revicons90c690c6.woff	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:55	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2266ae66f8-2ec0%22	https://piwcdc.org/plugins/revolution/fonts/revicons/revicons90c6.ttf?5510888	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/fonts/revicons/revicons90c690c6.ttf	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:55	13532/13532	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266ae66f8-34dc%22	https://piwcdc.org/plugins/revolution/fonts/revicons/revicons90c6.svg?5510888	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/fonts/revicons/revicons90c690c6.svg	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:55	326/326	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Aug%202024%2017:20:56%20GMT	https://piwcdc.org/plugins/revolution/css/openhand.html	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/css/openhand.html	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:55	326/326	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Aug%202024%2017:20:56%20GMT	https://piwcdc.org/plugins/revolution/css/closedhand.html	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/css/closedhand.html	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:56	933/933	---M--	200	added ('OK')	image/png	etag:%2266ae66f8-3a5%22	https://piwcdc.org/plugins/revolution/assets/gridtile.png	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/assets/gridtile.png	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:56	931/931	---M--	200	added ('OK')	image/png	etag:%2266ae66f8-3a3%22	https://piwcdc.org/plugins/revolution/assets/gridtile_white.png	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/assets/gridtile_white.png	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:57	938/938	---M--	200	added ('OK')	image/png	etag:%2266ae66f8-3aa%22	https://piwcdc.org/plugins/revolution/assets/gridtile_3x3.png	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/assets/gridtile_3x3.png	(from https://piwcdc.org/plugins/revolution/css/settings.css)
12:22:57	935/935	---M--	200	added ('OK')	image/png	etag:%2266ae66f8-3a7%22	https://piwcdc.org/plugins/revolution/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/tech/piwcdc.org/plugins/revolution/assets/gridtile_3x3_white.png	(from https://piwcdc.org/plugins/revolution/css/settings.css)
